expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
Naa,strong,teleological,?,,positive,no,Naa,
Naa,weak necessity,teleological,?,,positive,no,Naa,
Naa,weak,teleological,?,,positive,no,Naa,
Naa,strong,circumstantial,?,,positive,no,Naa,
Naa,weak,circumstantial,?,,positive,no,Naa,
Naa,strong,bouletic,?,,positive,no,Naa,
Sonkuan,strong,epistemic,?,,positive,no,Sonkuan,
Sonkuan,weak necessity,epistemic,?,,positive,no,Sonkuan,
Sonkuan,weak,epistemic,?,,positive,no,Sonkuan,
Sonkuan,strong,deontic,?,,positive,no,Sonkuan,
Sonkuan,weak necessity,deontic,1,tha-modal-evid16,positive,no,Sonkuan,
Sonkuan,weak,deontic,?,,positive,no,Sonkuan,
Sonkuan,strong,teleological,?,,positive,no,Sonkuan,
Sonkuan,weak necessity,teleological,1,"tha-modal-evid31b, tha-modal-evid32b",positive,no,Sonkuan,
Sonkuan,weak,teleological,?,,positive,no,Sonkuan,
Sonkuan,strong,circumstantial,?,,positive,no,Sonkuan,
Sonkuan,weak,circumstantial,?,,positive,no,Sonkuan,
Sonkuan,strong,bouletic,?,,positive,no,Sonkuan,
Kuan,strong,epistemic,?,,positive,no,Kuan,
Kuan,weak necessity,epistemic,1,"tha-modal-evid4c, tha-modal-evid5c, tha-modal-evid6c",positive,no,Kuan,
Kuan,weak,epistemic,?,,positive,no,Kuan,
Kuan,strong,deontic,?,,positive,no,Kuan,
Kuan,weak necessity,deontic,1,tha-modal-evid16b,positive,no,Kuan,
Kuan,weak,deontic,?,,positive,no,Kuan,
Kuan,strong,teleological,?,,positive,no,Kuan,
Kuan,weak necessity,teleological,1,"tha-modal-evid31, tha-modal-evid32, tha-modal-evid33, tha-modal-evid33b",positive,no,Kuan,
Kuan,weak,teleological,?,,positive,no,Kuan,
Kuan,strong,circumstantial,?,,positive,no,Kuan,
Kuan,weak,circumstantial,?,,positive,no,Kuan,
Kuan,strong,bouletic,?,,positive,no,Kuan,
Kuan ca,strong,epistemic,?,,positive,no,Kuan,
Kuan ca,weak necessity,epistemic,0,"tha-modal-evid4d, tha-modal-evid5d, tha-modal-evid6d",positive,no,Kuan ca,consultant noted that without 'ca' will force the modal 'kuan' to form adjective with the verb
Kuan ca,weak,epistemic,?,,positive,no,Kuan ca,
Kuan ca,strong,deontic,?,,positive,no,Kuan ca,
Kuan ca,weak necessity,deontic,?,,positive,no,Kuan ca,
Kuan ca,weak,deontic,?,,positive,no,Kuan ca,
Kuan ca,strong,teleological,?,,positive,no,Kuan ca,
Kuan ca,weak necessity,teleological,1,tha-modal-evid33b,positive,no,Kuan ca,ca can make it more casual
Kuan ca,weak,teleological,?,,positive,no,Kuan ca,
Kuan ca,strong,circumstantial,?,,positive,no,Kuan ca,
Kuan ca,weak,circumstantial,?,,positive,no,Kuan ca,
Kuan ca,strong,bouletic,?,,positive,no,Kuan ca,
Aat,strong,epistemic,?,,positive,no,Aat,
Aat,weak necessity,epistemic,?,,positive,no,Aat,
Aat,weak,epistemic,0,"tha-modal-evid7b, tha-modal-evid9b, tha-modal-evid10b",positive,no,Aat,
Aat,strong,deontic,?,,positive,no,Aat,
Aat,weak necessity,deontic,?,,positive,no,Aat,
Aat,weak,deontic,0,,positive,no,Aat,
Aat,strong,teleological,?,,positive,no,Aat,
Aat,weak necessity,teleological,?,,positive,no,Aat,
Aat,weak,teleological,?,,positive,no,Aat,
Aat,strong,circumstantial,?,,positive,no,Aat,
Aat,weak,circumstantial,?,,positive,no,Aat,
Aat,strong,bouletic,?,,positive,no,Aat,
Aat ca,strong,epistemic,?,,positive,no,Aat ca,
Aat ca,weak necessity,epistemic,?,,positive,no,Aat ca,
Aat ca,weak,epistemic,1,"tha-modal-evid7, tha-modal-evid9, tha-modal-evid10",positive,no,Aat ca,
Aat ca,strong,deontic,?,,positive,no,Aat ca,
Aat ca,weak necessity,deontic,?,,positive,no,Aat ca,
Aat ca,weak,deontic,0,"tha-modal-evid19d, tha-modal-evid23c",positive,no,Aat ca,
Aat ca,strong,teleological,?,,positive,no,Aat ca,
Aat ca,weak necessity,teleological,?,,positive,no,Aat ca,
Aat ca,weak,teleological,?,,positive,no,Aat ca,
Aat ca,strong,circumstantial,?,,positive,no,Aat ca,
Aat ca,weak,circumstantial,?,,positive,no,Aat ca,
Aat ca,strong,bouletic,?,,positive,no,Aat ca,
Anuyard,strong,epistemic,?,,positive,no,Anuyard,
Anuyard,weak necessity,epistemic,?,,positive,no,Anuyard,
Anuyard,weak,epistemic,?,,positive,no,Anuyard,
Anuyard,strong,deontic,?,,positive,no,Anuyard,
Anuyard,weak necessity,deontic,?,,positive,no,Anuyard,
Anuyard,weak,deontic,1,"tha-modal-evid19, tha-modal-evid19b, tha-modal-evid20, tha-modal-evid21b, tha-modal-evid22b, tha-modal-evid23",positive,no,Anuyard,
Anuyard,strong,teleological,?,,positive,no,Anuyard,
Anuyard,weak necessity,teleological,?,,positive,no,Anuyard,
Anuyard,weak,teleological,0,tha-modal-evid34c,positive,no,Anuyard,
Anuyard,strong,circumstantial,?,,positive,no,Anuyard,
Anuyard,weak,circumstantial,?,,positive,no,Anuyard,
Anuyard,strong,bouletic,?,,positive,no,Anuyard,
... dai,strong,epistemic,?,,positive,no,... dai,sentence final particle
... dai,weak necessity,epistemic,?,,positive,no,... dai,sentence final particle
... dai,weak,epistemic,?,,positive,no,... dai,sentence final particle
... dai,strong,deontic,?,,positive,no,... dai,sentence final particle
... dai,weak necessity,deontic,?,,positive,no,... dai,sentence final particle
... dai,weak,deontic,1,"tha-modal-evid19c, tha-modal-evid20, tha-modal-evid20b, tha-modal-evid21, tha-modal-evid21c, tha-modal-evid22, tha-modal-evid23b",positive,no,... dai,sentence final particle
... dai,strong,teleological,?,,positive,no,... dai,sentence final particle
... dai,weak necessity,teleological,?,,positive,no,... dai,sentence final particle
... dai,weak,teleological,1,"tha-modal-evid34, tha-modal-evid35, tha-modal-evid36",positive,no,... dai,sentence final particle
... dai,strong,circumstantial,?,,positive,no,... dai,sentence final particle
... dai,weak,circumstantial,1,"tha-modal-evid43, tha-modal-evid45b, tha-modal-evid46b",positive,no,... dai,sentence final particle
... dai,strong,bouletic,?,,positive,no,... dai,sentence final particle
saamaat,strong,epistemic,?,,positive,no,saamaat,
saamaat,weak necessity,epistemic,?,,positive,no,saamaat,
saamaat,weak,epistemic,?,,positive,no,saamaat,
saamaat,strong,deontic,?,,positive,no,saamaat,
saamaat,weak necessity,deontic,?,,positive,no,saamaat,
saamaat,weak,deontic,?,,positive,no,saamaat,
saamaat,strong,teleological,?,,positive,no,saamaat,
saamaat,weak necessity,teleological,?,,positive,no,saamaat,
saamaat,weak,teleological,1,"tha-modal-evid34b, tha-modal-evid35b, tha-modal-evid36b",positive,no,saamaat,
saamaat,strong,circumstantial,?,,positive,no,saamaat,
saamaat,weak,circumstantial,1,"tha-modal-evid45, tha-modal-evid46",positive,no,saamaat,
saamaat,strong,bouletic,?,,positive,no,saamaat,
Kong ca,strong,epistemic,?,,positive,no,Kong ca,ca is required for all elicited contexts
Kong ca,weak necessity,epistemic,?,,positive,no,Kong ca,
Kong ca,weak,epistemic,1,"tha-modal-evid7c, tha-modal-evid8, tha-modal-evid10c",positive,no,Kong ca,
Kong ca,strong,deontic,?,,positive,no,Kong ca,
Kong ca,weak necessity,deontic,?,,positive,no,Kong ca,
Kong ca,weak,deontic,0,tha-modal-evid19e,positive,no,Kong ca,
Kong ca,strong,teleological,?,,positive,no,Kong ca,
Kong ca,weak necessity,teleological,?,,positive,no,Kong ca,
Kong ca,weak,teleological,?,,positive,no,Kong ca,
Kong ca,strong,circumstantial,?,,positive,no,Kong ca,
Kong ca,weak,circumstantial,?,,positive,no,Kong ca,
Kong ca,strong,bouletic,?,,positive,no,Kong ca,
saamaat... dai,strong,epistemic,?,,positive,no,saamaat... dai,
saamaat... dai,weak necessity,epistemic,?,,positive,no,saamaat... dai,
saamaat... dai,weak,epistemic,?,,positive,no,saamaat... dai,
saamaat... dai,strong,deontic,?,,positive,no,saamaat... dai,
saamaat... dai,weak necessity,deontic,?,,positive,no,saamaat... dai,
saamaat... dai,weak,deontic,?,,positive,no,saamaat... dai,
saamaat... dai,strong,teleological,?,,positive,no,saamaat... dai,
saamaat... dai,weak necessity,teleological,?,,positive,no,saamaat... dai,
saamaat... dai,weak,teleological,1,tha-modal-evid34b,positive,no,saamaat... dai,
saamaat... dai,strong,circumstantial,?,,positive,no,saamaat... dai,
saamaat... dai,weak,circumstantial,1,"tha-modal-evid43b, tha-modal-evid44, tha-modal-evid45c, tha-modal-evid46c, tha-modal-evid47",positive,no,saamaat... dai,
saamaat... dai,strong,bouletic,?,,positive,no,saamaat... dai,
Yark,strong,epistemic,?,,positive,no,Yark,"translated as ""want"""
Yark,weak necessity,epistemic,?,,positive,no,Yark,
Yark,weak,epistemic,?,,positive,no,Yark,
Yark,strong,deontic,?,,positive,no,Yark,
Yark,weak necessity,deontic,?,,positive,no,Yark,
Yark,weak,deontic,?,,positive,no,Yark,
Yark,strong,teleological,?,,positive,no,Yark,
Yark,weak necessity,teleological,?,,positive,no,Yark,
Yark,weak,teleological,?,,positive,no,Yark,
Yark,strong,circumstantial,?,,positive,no,Yark,
Yark,weak,circumstantial,?,,positive,no,Yark,
Yark,strong,bouletic,1,"tha-modal-evid52, tha-modal-evid53, tha-modal-evid54",positive,no,Yark,
... dai,strong,epistemic,?,,negative,high,... mai dai,
... dai,weak necessity,epistemic,?,,negative,high,... mai dai,
... dai,weak,epistemic,1,"tha-modal-evid12, tha-modal-evid13",negative,high,... mai dai,
... dai,strong,deontic,?,,negative,high,... mai dai,
... dai,weak necessity,deontic,?,,negative,high,... mai dai,
... dai,weak,deontic,1,"tha-modal-evid26, tha-modal-evid27b",negative,high,... mai dai,
... dai,strong,teleological,?,,negative,high,... mai dai,
... dai,weak necessity,teleological,?,,negative,high,... mai dai,
... dai,weak,teleological,1,"tha-modal-evid38b, tha-modal-evid39b",negative,high,... mai dai,
... dai,strong,circumstantial,?,,negative,high,... mai dai,
... dai,weak,circumstantial,1,tha-modal-evid50b,negative,high,... mai dai,
... dai,strong,bouletic,?,,negative,high,... mai dai,
saamaat... dai,strong,epistemic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak necessity,epistemic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak,epistemic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,strong,deontic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak necessity,deontic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak,deontic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,strong,teleological,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak necessity,teleological,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak,teleological,1,tha-modal-evid38c,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,strong,circumstantial,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,weak,circumstantial,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,strong,bouletic,?,,negative,yes,saamaat... mai dai,negation on sentence final particle
saamaat... dai,strong,epistemic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak necessity,epistemic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak,epistemic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,strong,deontic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak necessity,deontic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak,deontic,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,strong,teleological,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak necessity,teleological,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak,teleological,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,strong,circumstantial,?,,negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,weak,circumstantial,1,"tha-modal-evid50, tha-modal-evid51",negative,high,mai saamaat... dai,negation on modal verb
saamaat... dai,strong,bouletic,?,,negative,high,mai saamaat... dai,negation on modal verb
Harm,strong,epistemic,0,"tha-modal-evid12b, tha-modal-evid13b",negative,no,harm,
Harm,weak necessity,epistemic,?,,negative,no,harm,
Harm,weak,epistemic,?,,negative,no,harm,
Harm,strong,deontic,?,,negative,no,harm,
Harm,weak necessity,deontic,?,,negative,no,harm,
Harm,weak,deontic,1,"tha-modal-evid26b, tha-modal-evid27",negative,no,harm,
Harm,strong,teleological,?,,negative,no,harm,
Harm,weak necessity,teleological,?,,negative,no,harm,
Harm,weak,teleological,1,tha-modal-evid39,negative,no,harm,
Harm,strong,circumstantial,?,,negative,no,harm,
Harm,weak,circumstantial,0,tha-modal-evid50c,negative,no,harm,
Harm,strong,bouletic,?,,negative,no,harm,
Aat ca,strong,epistemic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak necessity,epistemic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak,epistemic,1,tha-modal-evid11,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,strong,deontic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak necessity,deontic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak,deontic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,strong,teleological,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak necessity,teleological,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak,teleological,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,strong,circumstantial,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,weak,circumstantial,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Aat ca,strong,bouletic,?,,negative,low,Aat ca + NEG (mai) ,negation on main verb
Jambpen,strong,epistemic,?,,negative,high,Mai jambpen,
Jambpen,weak necessity,epistemic,?,,negative,high,Mai jambpen,
Jambpen,weak,epistemic,?,,negative,high,Mai jambpen,
Jambpen,strong,deontic,1,"tha-modal-evid24, tha-modal-evid25",negative,high,Mai jambpen,
Jambpen,weak necessity,deontic,?,,negative,high,Mai jambpen,
Jambpen,weak,deontic,?,,negative,high,Mai jambpen,
Jambpen,strong,teleological,1,tha-modal-evid37b,negative,high,Mai jambpen,
Jambpen,weak necessity,teleological,?,,negative,high,Mai jambpen,
Jambpen,weak,teleological,?,,negative,high,Mai jambpen,
Jambpen,strong,circumstantial,?,,negative,high,Mai jambpen,
Jambpen,weak,circumstantial,?,,negative,high,Mai jambpen,
Jambpen,strong,bouletic,?,,negative,high,Mai jambpen,
Jambpen dong,strong,epistemic,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak necessity,epistemic,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak,epistemic,?,,negative,high,Mai jambpen dong,
Jambpen dong,strong,deontic,1,tha-modal-evid24,negative,high,Mai jambpen dong,
Jambpen dong,weak necessity,deontic,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak,deontic,?,,negative,high,Mai jambpen dong,
Jambpen dong,strong,teleological,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak necessity,teleological,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak,teleological,?,,negative,high,Mai jambpen dong,
Jambpen dong,strong,circumstantial,?,,negative,high,Mai jambpen dong,
Jambpen dong,weak,circumstantial,?,,negative,high,Mai jambpen dong,
Jambpen dong,strong,bouletic,?,,negative,high,Mai jambpen dong,
Dong,strong,epistemic,0,tha-modal-evid11c,negative,high,Mai dong,
Dong,weak necessity,epistemic,?,,negative,high,Mai dong,
Dong,weak,epistemic,?,,negative,high,Mai dong,
Dong,strong,deontic,1,tha-modal-evid27c,negative,low,dong mai,
Dong,weak necessity,deontic,?,,negative,high,Mai dong,
Dong,weak,deontic,?,,negative,high,Mai dong,
Dong,strong,teleological,1,tha-modal-evid37c,negative,high,Mai dong,
Dong,weak necessity,teleological,?,,negative,high,Mai dong,
Dong,weak,teleological,?,,negative,high,Mai dong,
Dong,strong,circumstantial,1,"tha-modal-evid48c, tha-modal-evid49",negative,high,Mai dong,
Dong,weak,circumstantial,?,,negative,high,Mai dong,
Dong,strong,bouletic,?,,negative,high,Mai dong,
Dong jambpen,strong,epistemic,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak necessity,epistemic,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak,epistemic,?,,negative,high,Mai dong jambpen,
Dong jambpen,strong,deontic,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak necessity,deontic,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak,deontic,?,,negative,high,Mai dong jambpen,
Dong jambpen,strong,teleological,1,tha-modal-evid37,negative,high,Mai dong jambpen,
Dong jambpen,weak necessity,teleological,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak,teleological,?,,negative,high,Mai dong jambpen,
Dong jambpen,strong,circumstantial,?,,negative,high,Mai dong jambpen,
Dong jambpen,weak,circumstantial,?,,negative,high,Mai dong jambpen,
Dong jambpen,strong,bouletic,?,,negative,high,Mai dong jambpen,
saamaat,strong,epistemic,?,,negative,high,Mai saamaat,
saamaat,weak necessity,epistemic,?,,negative,high,Mai saamaat,
saamaat,weak,epistemic,?,,negative,high,Mai saamaat,
saamaat,strong,deontic,?,,negative,high,Mai saamaat,
saamaat,weak necessity,deontic,?,,negative,high,Mai saamaat,
saamaat,weak,deontic,?,,negative,high,Mai saamaat,
saamaat,strong,teleological,?,,negative,high,Mai saamaat,
saamaat,weak necessity,teleological,?,,negative,high,Mai saamaat,
saamaat,weak,teleological,1,tha-modal-evid38,negative,high,Mai saamaat,
saamaat,strong,circumstantial,?,,negative,high,Mai saamaat,
saamaat,weak,circumstantial,?,,negative,high,Mai saamaat,
saamaat,strong,bouletic,?,,negative,high,Mai saamaat,
