expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
kwesiri,weak necessity,teleological,?,,negative,low,(e)kwesi-ghi,ghi = negative marker. Occasional (e) epenthesis 
kwesiri,weak,teleological,1,ibo-modal-evid41,negative,low,(e)kwesi-ghi,ghi = negative marker. Occasional (e) epenthesis 
kwesiri,strong,circumstantial,0,ibo-modal-evid50,negative,low,(e)kwesi-ghi,ghi = negative marker. Occasional (e) epenthesis 
kwesiri,weak,circumstantial,?,,negative,low,(e)kwesi-ghi,ghi = negative marker. Occasional (e) epenthesis 
kwesiri,strong,bouletic,?,,negative,low,(e)kwesi-ghi,ghi = negative marker. Occasional (e) epenthesis 
o bu-ghi iwu na ... ga-v,strong,epistemic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak necessity,epistemic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak,epistemic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,strong,deontic,1,"ibo-modal-evid25, ibo-modal-evid25b, ibo-modal-evid26",negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak necessity,deontic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak,deontic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,strong,teleological,1,ibo-modal-evid39,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak necessity,teleological,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak,teleological,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,strong,circumstantial,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,weak,circumstantial,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
o bu-ghi iwu na ... ga-v,strong,bouletic,?,,negative,high,o bu-ghi iwu na ... ga-v,"periphrastic construction used to express the meaning ""it is not the law that..."""
