expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
-tavan-,weak,teleological,1,"pes-modal-evid32, pes-modal-evid33, pes-modal-evid34",positive,no,-tavan-,
-tavan-,strong,circumstantial,,,positive,no,-tavan-,
-tavan-,weak,circumstantial,1,"pes-modal-evid40, pes-modal-evid42, pes-modal-evid43, pes-modal-evid44",positive,no,-tavan-,
-tavan-,strong,bouletic,,,positive,no,-tavan-,
-tavan-,strong,epistemic,,,negative,no,-tavan-,
-tavan-,weak necessity,epistemic,,,negative,no,-tavan-,
-tavan-,weak,epistemic,1,"pes-modal-evid12b, pes-modal-evid14c",negative,high,ne- ... -tavan-        ,
-tavan-,strong,deontic,,,negative,,,
-tavan-,weak necessity,deontic,,,negative,,,
-tavan-,weak,deontic,,,negative,,,
-tavan-,strong,teleological,,,negative,,,
-tavan-,weak necessity,teleological,,,negative,,,
-tavan-,weak,teleological,1,"pes-modal-evid36, pes-modal-evid37",negative,high,ne-...-tavan-,
-tavan-,strong,circumstantial,,,negative,,,
-tavan-,weak,circumstantial,1,"pes-modal-evid46, pes-modal-evid46b, pes-modal-evid47",negative,high,ne-...-tavan-,
-tavan-,strong,bouletic,,,negative,,,
lazem ast,strong,epistemic,,,positive,no,,
lazem ast,weak necessity,epistemic,,,positive,no,,
lazem ast,weak,epistemic,,,positive,no,,
lazem ast,strong,deontic,1,"pes-modal-evid15b, pes-modal-evid16b",positive,no,lazem ast (ke),ke = complementizer 'that'
lazem ast,weak necessity,deontic,0,pes-modal-evid17b,positive,no,,
lazem ast,weak,deontic,,,positive,no,,
lazem ast,strong,teleological,,,positive,no,,
lazem ast,weak necessity,teleological,,,positive,no,,
lazem ast,weak,teleological,,,positive,no,,
lazem ast,strong,circumstantial,0,pes-modal-evid39b,positive,no,,
lazem ast,weak,circumstantial,,,positive,no,,
lazem ast,strong,bouletic,,,positive,no,,
lazem ast/ist,strong,epistemic,,,negative,,,
lazem ast/ist,weak necessity,epistemic,,,negative,,,
lazem ast/ist,weak,epistemic,,,negative,,,
lazem ast/ist,strong,deontic,1,pes-modal-evid23,negative,yes,lazem n-ist,
lazem ast/ist,weak necessity,deontic,,,negative,,,
lazem ast/ist,weak,deontic,,,negative,,,
lazem ast/ist,strong,teleological,1,pes-modal-evid35b,negative,yes,hatman lazem n-ist,hatman cannot be omitted
lazem ast/ist,weak necessity,teleological,,,negative,,,
lazem ast/ist,weak,teleological,,,negative,,,
lazem ast/ist,strong,circumstantial,,,negative,,,
lazem ast/ist,weak,circumstantial,,,negative,,,
lazem ast/ist,strong,bouletic,,,negative,,,
behtar ast,strong,epistemic,,,positive,no,behtar ast,
behtar ast,weak necessity,epistemic,,,positive,no,behtar ast,
behtar ast,weak,epistemic,,,positive,no,behtar ast,
behtar ast,strong,deontic,,,positive,no,behtar ast,
behtar ast,weak necessity,deontic,1,pes-modal-evid18,positive,no,behtar ast,
behtar ast,weak,deontic,,,positive,no,behtar ast,
behtar ast,strong,teleological,,,positive,no,behtar ast,
behtar ast,weak necessity,teleological,1,pes-modal-evid29b,positive,no,behtar ast,
behtar ast,weak,teleological,,,positive,no,behtar ast,
behtar ast,strong,circumstantial,,,positive,no,behtar ast,
behtar ast,weak,circumstantial,,,positive,no,behtar ast,
behtar ast,strong,bouletic,,,positive,no,behtar ast,
-shav-,strong,epistemic,,,positive,no,-shav-,translated as 'above'
-shav-,weak necessity,epistemic,,,positive,no,-shav-,
-shav-,weak,epistemic,,,positive,no,-shav-,
-shav-,strong,deontic,,,positive,no,-shav-,
-shav-,weak necessity,deontic,,,positive,no,-shav-,
-shav-,weak,deontic,1,"pes-modal-evid19b, pes-modal-evid22",positive,no,-shav-,
-shav-,strong,teleological,,,positive,no,-shav-,
-shav-,weak necessity,teleological,,,positive,no,-shav-,
-shav-,weak,teleological,1,pes-modal-evid32b,positive,no,-shav-,
-shav-,strong,circumstantial,,,positive,no,-shav-,
-shav-,weak,circumstantial,1,pes-modal-evid40b,positive,no,-shav-,
-shav-,strong,bouletic,,,positive,no,-shav-,
-shav-,strong,epistemic,,,negative,,,
-shav-,weak necessity,epistemic,,,negative,,,
-shav-,weak,epistemic,,,negative,,,
-shav-,strong,deontic,,,negative,,,
-shav-,weak necessity,deontic,,,negative,,,
-shav-,weak,deontic,1,pes-modal-evid25b,negative,high,ne-...-shav-,
-shav-,strong,teleological,,,negative,,,
-shav-,weak necessity,teleological,,,negative,,,
-shav-,weak,teleological,1,"pes-modal-evid36b, pes-modal-evid37b",negative,high,ne-....-shav-,
-shav-,strong,circumstantial,,,negative,,,
-shav-,weak,circumstantial,,,negative,,,
-shav-,strong,bouletic,,,negative,,,
majboor/majbur ast,strong,epistemic,,,positive,no,majboor/majbur ast,
majboor/majbur ast,weak necessity,epistemic,,,positive,no,majboor/majbur ast,
majboor/majbur ast,weak,epistemic,,,positive,no,majboor/majbur ast,
majboor/majbur ast,strong,deontic,1,pes-modal-evid16c,positive,no,majboor/majbur ast,
majboor/majbur ast,weak necessity,deontic,1,pes-modal-evid17,positive,no,majboor/majbur ast,
majboor/majbur ast,weak,deontic,,,positive,no,majboor/majbur ast,
majboor/majbur ast,strong,teleological,1,pes-modal-evid27b,positive,no,majboor/majbur ast,
majboor/majbur ast,weak necessity,teleological,,,positive,no,majboor/majbur ast,
majboor/majbur ast,weak,teleological,,,positive,no,majboor/majbur ast,
majboor/majbur ast,strong,circumstantial,,,positive,no,majboor/majbur ast,
majboor/majbur ast,weak,circumstantial,,,positive,no,majboor/majbur ast,
majboor/majbur ast,strong,bouletic,,,positive,no,majboor/majbur ast,
majboor/majbur ist,strong,epistemic,,,negative,,,
majboor/majbur ist,weak necessity,epistemic,,,negative,,,
majboor/majbur ist,weak,epistemic,,,negative,,,
majboor/majbur ist,strong,deontic,1,pes-modal-evid23b,negative,yes,majboor n-ist-,
majboor/majbur ist,weak necessity,deontic,,,negative,,,
majboor/majbur ist,weak,deontic,,,negative,,,
majboor/majbur ist,strong,teleological,0,pes-modal-evid37e,negative,yes,majboor n-ist-,
majboor/majbur ist,weak necessity,teleological,,,negative,,,
majboor/majbur ist,weak,teleological,,,negative,,,
majboor/majbur ist,strong,circumstantial,,,negative,,,
majboor/majbur ist,weak,circumstantial,,,negative,,,
majboor/majbur ist,strong,bouletic,,,negative,,,
balad ast,strong,epistemic,,,positive,no,balad ast,translated as 'knows.how'
balad ast,weak necessity,epistemic,,,positive,no,balad ast,
balad ast,weak,epistemic,,,positive,no,balad ast,
balad ast,strong,deontic,,,positive,no,balad ast,
balad ast,weak necessity,deontic,,,positive,no,balad ast,
balad ast,weak,deontic,,,positive,no,balad ast,
balad ast,strong,teleological,,,positive,no,balad ast,
balad ast,weak necessity,teleological,,,positive,no,balad ast,
balad ast,weak,teleological,,,positive,no,balad ast,
balad ast,strong,circumstantial,,,positive,no,balad ast,
balad ast,weak,circumstantial,1,pes-modal-evid41,positive,no,balad ast,
balad ast,strong,bouletic,,,positive,no,balad ast,
momken ... hatmi,strong,epistemic,,,negative,,,
momken ... hatmi,weak necessity,epistemic,,,negative,,,
momken ... hatmi,weak,epistemic,,,negative,,,
momken ... hatmi,strong,deontic,,,negative,,,
momken ... hatmi,weak necessity,deontic,,,negative,,,
momken ... hatmi,weak,deontic,,,negative,,,
momken ... hatmi,strong,teleological,,,negative,,,
momken ... hatmi,weak necessity,teleological,,,negative,,,
momken ... hatmi,weak,teleological,,,negative,,,
momken ... hatmi,strong,circumstantial,,,negative,,,
momken ... hatmi,weak,circumstantial,1,pes-modal-evid45,negative,low,momken ... hatmi nist,
momken ... hatmi,strong,bouletic,,,negative,,,
-xah-,strong,epistemic,,,positive,no,-xah-,translated as 'want'
-xah-,weak necessity,epistemic,,,positive,no,-xah-,
-xah-,weak,epistemic,,,positive,no,-xah-,
-xah-,strong,deontic,,,positive,no,-xah-,
-xah-,weak necessity,deontic,,,positive,no,-xah-,
-xah-,weak,deontic,,,positive,no,-xah-,
-xah-,strong,teleological,,,positive,no,-xah-,
-xah-,weak necessity,teleological,,,positive,no,-xah-,
-xah-,weak,teleological,,,positive,no,-xah-,
-xah-,strong,circumstantial,,,positive,no,-xah-,
-xah-,weak,circumstantial,,,positive,no,-xah-,
-xah-,strong,bouletic,1,"pes-modal-evid48b, pes-modal-evid49, pes-modal-evid50",positive,no,-xah-,rising intonation and vowel lengthening
