expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
Nel’zya,strong,bouletic,?,,negative,no,Nel’zya,"Debatably monomorphemic. However, it's diachronic use suggests it's origin was a negative marker + a verb. However, now it is a single unit."
nužno,strong,epistemic,?,,negative,high,ne nužno,
nužno,weak necessity,epistemic,?,,negative,high,ne nužno,
nužno,weak,epistemic,?,,negative,high,ne nužno,
nužno,strong,deontic,1,"rus-modal-evid25, rus-modal-evid26",negative,high,ne nužno,
nužno,weak necessity,deontic,?,,negative,high,ne nužno,
nužno,weak,deontic,?,,negative,high,ne nužno,
nužno,strong,teleological,1,rus-modal-evid38b,negative,high,ne nužno,
nužno,weak necessity,teleological,?,,negative,high,ne nužno,
nužno,weak,teleological,?,,negative,high,ne nužno,
nužno,strong,circumstantial,?,,negative,high,ne nužno,
nužno,weak,circumstantial,?,,negative,high,ne nužno,
nužno,strong,bouletic,?,,negative,high,ne nužno,
nado,strong,epistemic,?,,negative,high,ne nado,
nado,weak necessity,epistemic,?,,negative,high,ne nado,
nado,weak,epistemic,?,,negative,high,ne nado,
nado,strong,deontic,1,"rus-modal-evid25b, rus-modal-evid26b",negative,high,ne nado,
nado,weak necessity,deontic,?,,negative,high,ne nado,
nado,weak,deontic,?,,negative,high,ne nado,
nado,strong,teleological,?,,negative,high,ne nado,
nado,weak necessity,teleological,?,,negative,high,ne nado,
nado,weak,teleological,?,,negative,high,ne nado,
nado,strong,circumstantial,?,,negative,high,ne nado,
nado,weak,circumstantial,?,,negative,high,ne nado,
nado,strong,bouletic,?,,negative,high,ne nado,
vozmožno,strong,epistemic,0,rus-modal-evid13c,negative,low,vozmožno 	net ,
vozmožno,weak necessity,epistemic,?,,negative,low,vozmožno 	net ,
vozmožno,weak,epistemic,1,rus-modal-evid12,negative,low,vozmožno 	net ,
vozmožno,strong,deontic,?,,negative,low,vozmožno 	net ,
vozmožno,weak necessity,deontic,?,,negative,low,vozmožno 	net ,
vozmožno,weak,deontic,?,,negative,low,vozmožno 	net ,
vozmožno,strong,teleological,?,,negative,low,vozmožno 	net ,
vozmožno,weak necessity,teleological,?,,negative,low,vozmožno 	net ,
vozmožno,weak,teleological,?,,negative,low,vozmožno 	net ,
vozmožno,strong,circumstantial,?,,negative,low,vozmožno 	net ,
vozmožno,weak,circumstantial,?,,negative,low,vozmožno 	net ,
vozmožno,strong,bouletic,?,,negative,low,vozmožno 	net ,
objazani,strong,epistemic,?,,negative,high,ne 	objazatel’no,
objazani,weak necessity,epistemic,?,,negative,high,ne 	objazatel’no,
objazani,weak,epistemic,?,,negative,high,ne 	objazatel’no,
objazani,strong,deontic,?,,negative,high,ne 	objazatel’no,
objazani,weak necessity,deontic,?,,negative,high,ne 	objazatel’no,
objazani,weak,deontic,?,,negative,high,ne 	objazatel’no,
objazani,strong,teleological,1,rus-modal-evid38,negative,high,ne 	objazatel’no,
objazani,weak necessity,teleological,?,,negative,high,ne 	objazatel’no,
objazani,weak,teleological,?,,negative,high,ne 	objazatel’no,
objazani,strong,circumstantial,?,,negative,high,ne 	objazatel’no,
objazani,weak,circumstantial,?,,negative,high,ne 	objazatel’no,
objazani,strong,bouletic,?,,negative,high,ne 	objazatel’no,
možno,strong,epistemic,?,,negative,high,ne mozno,
možno,weak necessity,epistemic,?,,negative,high,ne mozno,
možno,weak,epistemic,?,,negative,high,ne mozno,
možno,strong,deontic,?,,negative,high,ne mozno,
možno,weak necessity,deontic,?,,negative,high,ne mozno,
možno,weak,deontic,?,,negative,high,ne mozno,
možno,strong,teleological,?,,negative,high,ne mozno,
možno,weak necessity,teleological,?,,negative,high,ne mozno,
možno,weak,teleological,0,rus-modal-evid38c,negative,high,ne mozno,
možno,strong,circumstantial,?,,negative,high,ne mozno,
možno,weak,circumstantial,?,,negative,high,ne mozno,
možno,strong,bouletic,?,,negative,high,ne mozno,
ne         dolžen         objazatel’no,strong,epistemic,?,,negative,high,ne         dolžen         objazatel’no,neg + MOD + adverb (obligatory); adverb is necessary
ne         dolžen         objazatel’no,weak necessity,epistemic,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak,epistemic,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,strong,deontic,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak necessity,deontic,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak,deontic,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,strong,teleological,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak necessity,teleological,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak,teleological,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,strong,circumstantial,1,rus-modal-evid50,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,weak,circumstantial,?,,negative,high,ne         dolžen         objazatel’no,
ne         dolžen         objazatel’no,strong,bouletic,?,,negative,high,ne         dolžen         objazatel’no,
