expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
müley [...] V-al,strong,circumstantial,1,"arn-modal-evid41, arn-modal-evid42, arn-modal-evid43",positive,no,müley [...] V*-al,
müley [...] V-al,weak,circumstantial,?,,positive,no,müley [...] V*-al,
müley [...] V-al,strong,bouletic,?,,positive,no,müley [...] V*-al,
-a-,strong,epistemic,?,,positive,no,V*-(y)a-CONJ,future tense
-a-,weak necessity,epistemic,?,,positive,no,V*-(y)a-CONJ,
-a-,weak,epistemic,?,,positive,no,V*-(y)a-CONJ,
-a-,strong,deontic,?,,positive,no,V*-(y)a-CONJ,
-a-,weak necessity,deontic,?,,positive,no,V*-(y)a-CONJ,
-a-,weak,deontic,?,,positive,no,V*-(y)a-CONJ,
-a-,strong,teleological,?,,positive,no,V*-(y)a-CONJ,
-a-,weak necessity,teleological,1,"arn-modal-evid29, arn-modal-evid30, arn-modal-evid31",positive,no,V*-(y)a-CONJ,
-a-,weak,teleological,?,,positive,no,V*-(y)a-CONJ,
-a-,strong,circumstantial,?,,positive,no,V*-(y)a-CONJ,
-a-,weak,circumstantial,?,,positive,no,V*-(y)a-CONJ,
-a-,strong,bouletic,1,arn-modal-evid54,positive,no,V*-(y)a-CONJ,
müleafu- [...] V-al,strong,epistemic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak necessity,epistemic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak,epistemic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,strong,deontic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak necessity,deontic,1,"arn-modal-evid17, arn-modal-evid18, arn-modal-evid19",positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak,deontic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,strong,teleological,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak necessity,teleological,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak,teleological,1,"arn-modal-evid32, arn-modal-evid33",positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,strong,circumstantial,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,weak,circumstantial,?,,positive,no,müleafu-CONJ + [...] + V*-al,
müleafu- [...] V-al,strong,bouletic,?,,positive,no,müleafu-CONJ + [...] + V*-al,
pepi-_-a-,strong,epistemic,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak necessity,epistemic,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak,epistemic,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,strong,deontic,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak necessity,deontic,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak,deontic,1,"arn-modal-evid20, arn-modal-evid21, arn-modal-evid22, arn-modal-evid23, arn-modal-evid24",positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,strong,teleological,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak necessity,teleological,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak,teleological,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,strong,circumstantial,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,weak,circumstantial,?,,positive,no,pepi-V*-(y)a-CONJ,
pepi-_-a-,strong,bouletic,?,,positive,no,pepi-V*-(y)a-CONJ,
müleyafu- + _-a-,strong,epistemic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak necessity,epistemic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak,epistemic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,strong,deontic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak necessity,deontic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak,deontic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,strong,teleological,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak necessity,teleological,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak,teleological,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,strong,circumstantial,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,weak,circumstantial,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
müleyafu- + _-a-,strong,bouletic,?,,positive,no,müleyafu-CONJ + V*-a-CONJ,
pepi-,strong,epistemic,?,,positive,no,pepi-V*,
pepi-,weak necessity,epistemic,?,,positive,no,pepi-V*,
pepi-,weak,epistemic,?,,positive,no,pepi-V*,
pepi-,strong,deontic,?,,positive,no,pepi-V*,
pepi-,weak necessity,deontic,?,,positive,no,pepi-V*,
pepi-,weak,deontic,?,,positive,no,pepi-V*,
pepi-,strong,teleological,?,,positive,no,pepi-V*,
pepi-,weak necessity,teleological,?,,positive,no,pepi-V*,
pepi-,weak,teleological,?,,positive,no,pepi-V*,
pepi-,strong,circumstantial,?,,positive,no,pepi-V*,
pepi-,weak,circumstantial,1,"arn-modal-evid46, arn-modal-evid47",positive,no,pepi-V*,
pepi-,strong,bouletic,?,,positive,no,pepi-V*,
müley...V-la-al,strong,epistemic,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak necessity,epistemic,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak,epistemic,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,strong,deontic,1,"arn-modal-evid25, arn-modal-evid26",negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak necessity,deontic,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak,deontic,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,strong,teleological,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak necessity,teleological,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak,teleological,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,strong,circumstantial,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,weak,circumstantial,?,,negative,high,müley [...] V*-la-(y)al,
müley...V-la-al,strong,bouletic,?,,negative,high,müley [...] V*-la-(y)al,
duam-la-CONJ V*-a-...,strong,epistemic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak necessity,epistemic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak,epistemic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,strong,deontic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak necessity,deontic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak,deontic,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,strong,teleological,1,arn-modal-evid38,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak necessity,teleological,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak,teleological,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,strong,circumstantial,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,weak,circumstantial,?,,negative,high,duam-la-CONJ V*-a-...,
duam-la-CONJ V*-a-...,strong,bouletic,?,,negative,high,duam-la-CONJ V*-a-...,
pepi-V*-la-a-CONJ,strong,epistemic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak necessity,epistemic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak,epistemic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,strong,deontic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak necessity,deontic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak,deontic,1,arn-modal-evid28,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,strong,teleological,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak necessity,teleological,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak,teleological,1,arn-modal-evid39,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,strong,circumstantial,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,weak,circumstantial,1,arn-modal-evid50,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-a-CONJ,strong,bouletic,?,,negative,high,pepi-V*-la-a-CONJ,
pepi-V*-la-(yafu)-CONJ,strong,epistemic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak necessity,epistemic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak,epistemic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,strong,deontic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak necessity,deontic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak,deontic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,strong,teleological,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak necessity,teleological,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak,teleological,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,strong,circumstantial,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,weak,circumstantial,1,arn-modal-evid52,negative,high,pepi-V*-la-(yafu)-CONJ,
pepi-V*-la-(yafu)-CONJ,strong,bouletic,?,,negative,high,pepi-V*-la-(yafu)-CONJ,
