expression,force,flavor,can_express,evidence,polarity,syntactically_negated,full_form,notes
-malı-dır,weak,circumstantial,?,,positive,no,-malı-dır,
-malı-dır,strong,bouletic,?,,positive,no,-malı-dır,
lazım,strong,epistemic,1,"tur-modal-evid1e, tur-modal-evid3d",positive,no,lazım,
lazım,weak necessity,epistemic,?,,positive,no,lazım,
lazım,weak,epistemic,?,,positive,no,lazım,
lazım,strong,deontic,1,"tur-modal-evid16b, tur-modal-evid16f, tur-modal-evid17",positive,no,lazım,
lazım,weak necessity,deontic,?,,positive,no,lazım,
lazım,weak,deontic,?,,positive,no,lazım,
lazım,strong,teleological,1,tur-modal-evid25b,positive,no,lazım,
lazım,weak necessity,teleological,1,tur-modal-evid26j,positive,no,lazım,"hedged with bence (""I think"")"
lazım,weak,teleological,?,,positive,no,lazım,
lazım,strong,circumstantial,1,"tur-modal-evid30, tur-modal-evid31",positive,no,lazım,
lazım,weak,circumstantial,?,,positive,no,lazım,
lazım,strong,bouletic,1,tur-modal-evid37,positive,no,lazım,
iyi olabilir/olur,strong,epistemic,?,,positive,no,V + iyi olabilir/olur,"""would be good if"" paraphrase"
iyi olabilir/olur,weak necessity,epistemic,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak,epistemic,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,strong,deontic,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak necessity,deontic,1,"tur-modal-evid19b, tur-modal-evid20",positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak,deontic,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,strong,teleological,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak necessity,teleological,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak,teleological,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,strong,circumstantial,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,weak,circumstantial,?,,positive,no,V + iyi olabilir/olur,
iyi olabilir/olur,strong,bouletic,?,,positive,no,V + iyi olabilir/olur,
-abil // -ebil,strong,epistemic,?,,positive,no,V-_bil,"_ is either a or e, determined by vowel harmony"
-abil // -ebil,weak necessity,epistemic,0,tur-modal-evid5b,positive,no,V-_bil,
-abil // -ebil,weak,epistemic,1,"tur-modal-evid8, tur-modal-evid8b, tur-modal-evid9, tur-modal-evid10, tur-modal-evid10b, tur-modal-evid11",positive,no,V-_bil,
-abil // -ebil,strong,deontic,?,,positive,no,V-_bil,
-abil // -ebil,weak necessity,deontic,1,tur-modal-evid18b,positive,no,V-_bil,
-abil // -ebil,weak,deontic,1,"tur-modal-evid21, tur-modal-evid22",positive,no,V-_bil,
-abil // -ebil,strong,teleological,?,,positive,no,V-_bil,
-abil // -ebil,weak necessity,teleological,?,,positive,no,V-_bil,
-abil // -ebil,weak,teleological,1,tur-modal-evid27,positive,no,V-_bil,
-abil // -ebil,strong,circumstantial,?,,positive,no,V-_bil,
-abil // -ebil,weak,circumstantial,1,"tur-modal-evid32, tur-modal-evid33c",positive,no,V-_bil,
-abil // -ebil,strong,bouletic,?,,positive,no,V-_bil,
mümkün,strong,epistemic,?,,positive,no,clause + mümkün,paraphrase
mümkün,weak necessity,epistemic,?,,positive,no,clause + mümkün,
mümkün,weak,epistemic,1,tur-modal-evid11b,positive,no,clause + mümkün,
mümkün,strong,deontic,?,,positive,no,clause + mümkün,
mümkün,weak necessity,deontic,?,,positive,no,clause + mümkün,
mümkün,weak,deontic,0,tur-modal-evid21b,positive,no,clause + mümkün,
mümkün,strong,teleological,?,,positive,no,clause + mümkün,
mümkün,weak necessity,teleological,?,,positive,no,clause + mümkün,
mümkün,weak,teleological,0,tur-modal-evid27b,positive,no,clause + mümkün,
mümkün,strong,circumstantial,?,,positive,no,clause + mümkün,
mümkün,weak,circumstantial,1,tur-modal-evid33b,positive,no,clause + mümkün,
mümkün,strong,bouletic,?,,positive,no,clause + mümkün,
şart,strong,epistemic,1,"tur-modal-evid13, tur-modal-evid12e, tur-modal-evid12f",negative,low,şart değil,değil is glossed as neg.cop.3.pres
şart,weak necessity,epistemic,?,,negative,low,şart değil,
şart,weak,epistemic,?,,negative,low,şart değil,
şart,strong,deontic,?,,negative,low,şart değil,
şart,weak necessity,deontic,?,,negative,low,şart değil,
şart,weak,deontic,?,,negative,low,şart değil,
şart,strong,teleological,?,,negative,low,şart değil,
şart,weak necessity,teleological,?,,negative,low,şart değil,
şart,weak,teleological,?,,negative,low,şart değil,
şart,strong,circumstantial,?,,negative,low,şart değil,
şart,weak,circumstantial,?,,negative,low,şart değil,
şart,strong,bouletic,?,,negative,low,şart değil,
lazım,strong,epistemic,1,tur-modal-evid12b,negative,low,clause + lazım değil,sentence-final periphrastic
lazım,weak necessity,epistemic,?,,negative,low,clause + lazım değil,
lazım,weak,epistemic,?,,negative,low,clause + lazım değil,
lazım,strong,deontic,1,tur-modal-evid23,negative,low,clause + lazım değil,
lazım,weak necessity,deontic,?,,negative,low,clause + lazım değil,
lazım,weak,deontic,?,,negative,low,clause + lazım değil,
lazım,strong,teleological,1,tur-modal-evid28c,negative,low,clause + lazım değil,
lazım,weak necessity,teleological,?,,negative,low,clause + lazım değil,
lazım,weak,teleological,?,,negative,low,clause + lazım değil,
lazım,strong,circumstantial,?,,negative,low,clause + lazım değil,
lazım,weak,circumstantial,?,,negative,low,clause + lazım değil,
lazım,strong,bouletic,?,,negative,low,clause + lazım değil,
gerek,strong,epistemic,1,tur-modal-evid12,negative,low,clause + gerek değil,sentence-final periphrastic
gerek,weak necessity,epistemic,?,,negative,low,gerek + NEG,
gerek,weak,epistemic,?,,negative,low,gerek + NEG,
gerek,strong,deontic,1,tur-modal-evid23c,negative,high,[CLAUSE] gerek yok,yok is negative existential rather than negator. Sometimes interchangeable with var.
gerek,weak necessity,deontic,?,,negative,low,gerek + NEG,
gerek,weak,deontic,?,,negative,low,gerek + NEG,
gerek,strong,teleological,1,tur-modal-evid28b,negative,high,[CLAUSE] gerek yok,
gerek,weak necessity,teleological,?,,negative,low,gerek + NEG,
gerek,weak,teleological,?,,negative,low,gerek + NEG,
gerek,strong,circumstantial,?,,negative,low,gerek + NEG,
gerek,weak,circumstantial,?,,negative,low,gerek + NEG,
gerek,strong,bouletic,?,,negative,low,gerek + NEG,
-ama-(z),strong,epistemic,?,,negative,no,-ama-(z),"negated form of -abil, surfaces as -ama-"
-ama-(z),weak necessity,epistemic,?,,negative,no,-ama-(z),
-ama-(z),weak,epistemic,1,"tur-modal-evid14, tur-modal-evid15",negative,no,-ama-(z),
-ama-(z),strong,deontic,?,,negative,no,-ama-(z),
-ama-(z),weak necessity,deontic,?,,negative,no,-ama-(z),
-ama-(z),weak,deontic,1,tur-modal-evid24b,negative,no,-ama-(z),
-ama-(z),strong,teleological,?,,negative,no,-ama-(z),
-ama-(z),weak necessity,teleological,?,,negative,no,-ama-(z),
-ama-(z),weak,teleological,1,tur-modal-evid29,negative,no,-ama-(z),
-ama-(z),strong,circumstantial,?,,negative,no,-ama-(z),
-ama-(z),weak,circumstantial,1,"tur-modal-evid35, tur-modal-evid36",negative,no,-ama-(z),
-ama-(z),strong,bouletic,?,,negative,no,-ama-(z),
-abil // -ebil,strong,epistemic,?,,negative,no,V-_bil,
-abil // -ebil,weak necessity,epistemic,?,,negative,no,V-_bil,
-abil // -ebil,weak,epistemic,?,,negative,no,V-_bil,
-abil // -ebil,strong,deontic,?,,negative,no,V-_bil,
-abil // -ebil,weak necessity,deontic,?,,negative,no,V-_bil,
-abil // -ebil,weak,deontic,?,,negative,no,V-_bil,
-abil // -ebil,strong,teleological,?,,negative,no,V-_bil,
-abil // -ebil,weak necessity,teleological,?,,negative,no,V-_bil,
-abil // -ebil,weak,teleological,?,,negative,no,V-_bil,
-abil // -ebil,strong,circumstantial,1,tur-modal-evid34,negative,no,V-_bil,
-abil // -ebil,weak,circumstantial,?,,negative,no,V-_bil,
-abil // -ebil,strong,bouletic,?,,negative,no,V-_bil,
mümkün,strong,epistemic,?,,negative,no,clause + mümkün değil,paraphrase
mümkün,weak necessity,epistemic,?,,negative,low,clause + mümkün değil,
mümkün,weak,epistemic,1,tur-modal-evid15b,negative,low,clause + mümkün değil,
mümkün,strong,deontic,?,,negative,low,clause + mümkün değil,
mümkün,weak necessity,deontic,?,,negative,low,clause + mümkün değil,
mümkün,weak,deontic,0,tur-modal-evid24c,negative,low,clause + mümkün değil,
mümkün,strong,teleological,?,,negative,low,clause + mümkün değil,
mümkün,weak necessity,teleological,?,,negative,low,clause + mümkün değil,
mümkün,weak,teleological,?,,negative,low,clause + mümkün değil,
mümkün,strong,circumstantial,?,,negative,low,clause + mümkün değil,
mümkün,weak,circumstantial,1,tur-modal-evid36b,negative,low,clause + mümkün değil,
mümkün,strong,bouletic,?,,negative,low,clause + mümkün değil,
mümkün,strong,epistemic,?,,negative,no,clause + mümkün,paraphrase
mümkün,weak necessity,epistemic,?,,negative,no,clause + mümkün,
mümkün,weak,epistemic,?,,negative,no,clause + mümkün,
mümkün,strong,deontic,?,,negative,no,clause + mümkün,
mümkün,weak necessity,deontic,?,,negative,no,clause + mümkün,
mümkün,weak,deontic,?,,negative,no,clause + mümkün,
mümkün,strong,teleological,1,tur-modal-evid34b,negative,no,clause + mümkün,
mümkün,weak necessity,teleological,?,,negative,no,clause + mümkün,
mümkün,weak,teleological,?,,negative,no,clause + mümkün,
mümkün,strong,circumstantial,?,,negative,no,clause + mümkün,
mümkün,weak,circumstantial,?,,negative,no,clause + mümkün,
mümkün,strong,bouletic,?,,negative,no,clause + mümkün,
